benchmark,resolution,max_new_tokens,sample_id,source,sdpa_ve_ms,sdpa_prefill_ms,sdpa_ttft_ms,sdpa_decode_ms,sdpa_e2e_ms,sdpa_tpot_ms,sdpa_f_vision,fa2_ve_ms,fa2_prefill_ms,fa2_ttft_ms,fa2_e2e_ms,fa2_tpot_ms,guide_ve_ms,guide_prefill_ms,guide_ttft_ms,guide_e2e_ms,guide_tpot_ms
chartqa,1792,32,chartqa_val_161,approximated,372.4,432.245,434.844,796.393,1231.237,25.69,0.30246,157.071,223.796,226.211,1022.604,25.69,156.27,223.019,226.106,1022.499,25.69
chartqa,1792,32,chartqa_val_162,approximated,383.373,443.869,446.442,764.302,1210.744,24.655,0.316643,155.972,222.241,224.892,989.194,24.655,155.856,221.665,223.963,988.265,24.655
chartqa,1792,32,chartqa_val_163,approximated,433.827,494.201,496.594,765.235,1261.829,24.685,0.343808,155.598,221.827,224.275,989.51,24.685,156.062,222.117,224.413,989.648,24.685
chartqa,1792,32,chartqa_val_164,approximated,379.256,439.277,441.815,781.783,1223.598,25.219,0.309951,154.288,220.277,222.544,1004.327,25.219,156.524,222.615,226.018,1007.801,25.219
chartqa,1792,32,chartqa_val_165,approximated,391.858,452.583,455.109,784.745,1239.854,25.314,0.316052,157.173,223.784,226.224,1010.969,25.314,156.08,222.421,225.473,1010.218,25.314
chartqa,1792,32,chartqa_val_166,approximated,434.099,494.599,497.764,729.294,1227.058,25.148,0.353772,156.142,222.271,224.458,953.752,25.148,155.979,223.82,226.314,955.608,25.148
chartqa,1792,32,chartqa_val_167,approximated,371.998,875.454,878.097,1324.025,2202.122,42.71,0.168927,154.666,222.966,225.627,1549.652,42.71,156.035,224.614,227.506,1551.531,42.71
chartqa,1792,32,chartqa_val_168,approximated,369.033,429.4,431.863,265.006,696.869,26.501,0.529558,163.003,229.211,233.091,498.097,26.501,156.557,222.704,226.81,491.816,26.501
chartqa,1792,32,chartqa_val_169,approximated,375.794,435.959,438.363,831.622,1269.985,26.826,0.295905,155.783,222.15,224.26,1055.882,26.826,156.095,223.482,225.681,1057.303,26.826
chartqa,1792,32,chartqa_val_170,approximated,394.963,454.915,457.292,796.811,1254.103,25.704,0.314937,157.626,223.967,226.362,1023.173,25.704,155.907,221.988,224.299,1021.11,25.704
chartqa,1792,32,chartqa_val_171,approximated,402.422,462.872,465.35,730.34,1195.69,23.559,0.336561,155.059,221.41,223.859,954.199,23.559,155.92,222.388,224.795,955.135,23.559
chartqa,1792,32,chartqa_val_172,approximated,391.468,451.605,454.158,720.137,1174.295,23.23,0.333364,160.327,226.785,229.273,949.41,23.23,156.196,222.423,225.169,945.306,23.23
chartqa,1792,32,chartqa_val_173,approximated,433.136,925.053,927.891,774.448,1702.339,24.982,0.254435,158.988,227.525,229.928,1004.376,24.982,155.988,223.758,226.158,1000.606,24.982
chartqa,1792,32,chartqa_val_174,approximated,392.574,453.136,455.71,699.757,1155.467,22.573,0.339753,156.715,223.239,225.758,925.515,22.573,156.063,222.047,224.432,924.189,22.573
chartqa,1792,32,chartqa_val_175,approximated,393.933,454.301,458.444,797.24,1255.684,25.717,0.31372,157.158,223.646,225.913,1023.153,25.717,156.061,222.291,224.571,1021.811,25.717
chartqa,1792,32,chartqa_val_176,approximated,355.882,415.599,417.999,733.843,1151.842,23.672,0.308967,155.889,222.161,224.658,958.501,23.672,156.022,222.196,224.602,958.445,23.672
chartqa,1792,32,chartqa_val_177,approximated,395.223,455.392,457.775,719.777,1177.552,23.219,0.335631,159.096,225.468,227.833,947.61,23.219,156.093,222.386,224.777,944.554,23.219
chartqa,1792,32,chartqa_val_178,approximated,355.319,415.807,418.326,737.699,1156.025,23.797,0.307363,158.102,225.357,228.235,965.934,23.797,156.07,222.373,225.192,962.891,23.797
chartqa,1792,32,chartqa_val_179,approximated,440.317,501.176,503.736,695.33,1199.066,22.43,0.367217,154.915,221.021,223.372,918.702,22.43,156.051,222.329,225.285,920.615,22.43
chartqa,1792,32,chartqa_val_180,approximated,432.678,493.694,496.315,380.489,876.804,22.382,0.493471,154.877,221.393,224.0,604.489,22.382,156.063,222.685,225.081,605.57,22.382
chartqa,1792,32,chartqa_val_181,approximated,421.408,481.607,484.176,677.266,1161.442,21.847,0.362831,155.261,221.513,223.709,900.975,21.847,155.96,222.029,224.325,901.591,21.847
chartqa,1792,32,chartqa_val_182,approximated,414.84,886.06,889.874,806.848,1696.722,26.027,0.244495,157.739,225.893,228.145,1034.993,26.027,155.945,224.037,226.4,1033.248,26.027
chartqa,1792,32,chartqa_val_183,approximated,357.887,417.822,420.381,795.882,1216.263,25.674,0.294252,154.467,220.795,223.169,1019.051,25.674,156.031,222.327,224.743,1020.625,25.674
chartqa,1792,32,chartqa_val_184,approximated,430.865,491.558,493.922,409.505,903.427,21.553,0.476923,154.762,221.189,223.473,632.978,21.553,155.965,222.111,224.453,633.958,21.553
chartqa,1792,32,chartqa_val_185,approximated,430.372,490.582,492.93,22.001,514.931,22.002,0.835786,156.239,222.824,224.983,246.984,22.002,155.879,222.191,224.499,246.5,22.002
chartqa,1792,32,chartqa_val_186,approximated,368.237,428.321,430.652,769.158,1199.81,24.812,0.306913,156.565,222.901,225.304,994.462,24.812,155.875,221.797,223.969,993.127,24.812
chartqa,1792,32,chartqa_val_187,approximated,408.835,468.814,471.339,767.805,1239.144,24.768,0.329934,154.614,220.815,223.135,990.94,24.768,156.105,223.154,225.43,993.235,24.768
chartqa,1792,32,chartqa_val_188,approximated,400.352,460.501,462.837,802.82,1265.657,25.897,0.31632,155.09,221.351,223.611,1026.431,25.897,156.028,222.314,224.639,1027.459,25.897
chartqa,1792,32,chartqa_val_189,approximated,429.824,489.959,492.469,734.692,1227.161,23.7,0.350258,156.074,224.258,227.084,961.776,23.7,156.127,222.677,225.577,960.269,23.7
chartqa,1792,32,chartqa_val_190,approximated,401.341,461.516,464.106,768.318,1232.424,24.784,0.325652,155.876,222.543,225.071,993.389,24.784,156.121,222.537,224.987,993.305,24.784
chartqa,1792,32,chartqa_val_191,approximated,432.012,492.828,495.302,396.204,891.506,23.306,0.484587,157.037,223.264,225.624,621.828,23.306,155.927,222.243,224.518,620.722,23.306
chartqa,1792,32,chartqa_val_192,approximated,426.8,487.258,489.597,760.988,1250.585,24.548,0.34128,155.048,221.503,224.07,985.058,24.548,155.938,222.454,224.762,985.75,24.548
chartqa,1792,32,chartqa_val_193,approximated,527.373,966.257,969.009,52.458,1021.467,26.229,0.516289,160.348,228.45,232.301,284.759,26.229,156.053,223.887,226.238,278.696,26.229
chartqa,1792,32,chartqa_val_194,approximated,399.658,460.414,463.44,692.647,1156.087,23.884,0.345699,154.885,220.937,223.115,915.762,23.884,156.584,222.837,225.471,918.118,23.884
chartqa,1792,32,chartqa_val_195,approximated,376.835,437.234,439.81,69.675,509.485,34.837,0.739639,155.501,221.963,224.496,294.171,34.837,156.035,222.258,224.817,294.492,34.837
chartqa,1792,32,chartqa_val_196,approximated,371.433,431.659,434.313,444.419,878.732,24.69,0.422692,180.98,247.357,249.88,694.299,24.69,156.447,223.165,225.393,669.812,24.69
chartqa,1792,32,chartqa_val_197,approximated,454.324,514.447,517.364,826.522,1343.886,26.662,0.338067,154.926,221.556,224.36,1050.882,26.662,156.119,222.267,224.904,1051.426,26.662
chartqa,1792,32,chartqa_val_198,approximated,393.198,454.614,457.093,357.022,814.115,22.314,0.482976,156.026,222.518,224.998,582.02,22.314,156.116,222.241,224.721,581.743,22.314
chartqa,1792,32,chartqa_val_199,approximated,414.607,474.985,477.405,735.343,1212.748,23.721,0.341874,157.469,224.229,226.513,961.856,23.721,155.825,222.247,224.522,959.865,23.721
chartqa,1792,32,chartqa_val_200,approximated,442.831,503.061,505.584,669.33,1174.914,21.591,0.376905,160.319,226.619,229.215,898.545,21.591,155.973,222.278,224.679,894.009,21.591
chartqa,1792,32,chartqa_val_201,approximated,440.481,500.371,503.075,665.862,1168.937,21.479,0.376822,155.903,222.305,224.813,890.675,21.479,156.05,222.259,224.848,890.71,21.479
chartqa,1792,32,chartqa_val_202,approximated,400.678,460.616,463.026,179.86,642.886,22.483,0.623249,155.143,221.716,224.338,404.198,22.483,157.608,223.993,226.497,406.357,22.483
chartqa,1792,32,chartqa_val_203,approximated,359.129,419.178,421.589,700.206,1121.795,22.587,0.320137,155.842,222.347,224.795,925.001,22.587,156.096,222.442,224.797,925.003,22.587
chartqa,1792,32,chartqa_val_204,approximated,372.041,432.257,434.545,726.518,1161.063,23.436,0.320431,157.703,224.06,226.719,953.237,23.436,156.014,222.173,224.471,950.989,23.436
chartqa,1792,32,chartqa_val_205,approximated,378.973,438.856,441.311,758.344,1199.655,24.463,0.315902,161.694,228.454,230.725,989.069,24.463,156.521,222.754,226.193,984.537,24.463
chartqa,1792,32,chartqa_val_206,approximated,369.719,429.474,431.881,762.691,1194.572,24.603,0.309499,154.67,220.845,223.238,985.929,24.603,156.596,223.171,227.005,989.696,24.603
chartqa,1792,32,chartqa_val_207,approximated,357.782,418.797,421.11,715.342,1136.452,23.076,0.314824,155.782,222.122,224.385,939.727,23.076,156.002,222.55,225.056,940.398,23.076
chartqa,1792,32,chartqa_val_208,approximated,369.791,429.854,432.476,154.857,587.333,22.122,0.629611,158.778,225.136,227.58,382.437,22.122,156.148,224.243,226.61,381.467,22.122
chartqa,1792,32,chartqa_val_209,approximated,413.683,473.36,475.74,203.812,679.552,29.116,0.608758,154.883,220.981,223.222,427.034,29.116,155.969,222.187,224.507,428.319,29.116
chartqa,1792,32,chartqa_val_210,approximated,366.787,427.062,429.468,790.061,1219.529,25.486,0.300761,154.892,220.937,223.079,1013.14,25.486,156.004,222.378,224.648,1014.709,25.486
chartqa,1792,32,chartqa_val_211,approximated,398.342,458.504,461.092,733.991,1195.083,23.677,0.333318,155.1,221.395,223.788,957.779,23.677,155.945,223.247,225.652,959.643,23.677
chartqa,1792,32,chartqa_val_212,approximated,423.075,482.904,486.052,272.592,758.644,24.781,0.557672,155.419,222.01,224.308,496.9,24.781,156.087,222.466,224.92,497.512,24.781
chartqa,1792,32,chartqa_val_213,approximated,403.139,463.167,465.437,680.836,1146.273,21.962,0.351695,154.448,220.904,223.124,903.96,21.962,156.112,224.058,226.753,907.589,21.962
chartqa,1792,32,chartqa_val_214,approximated,413.048,472.908,476.361,268.619,744.98,22.385,0.554441,155.063,221.381,223.775,492.394,22.385,155.865,221.795,224.115,492.734,22.385
chartqa,1792,32,chartqa_val_215,approximated,372.843,432.68,435.384,780.272,1215.656,25.17,0.306702,155.393,221.597,224.272,1004.544,25.17,155.789,222.955,225.215,1005.487,25.17
chartqa,1792,32,chartqa_val_216,approximated,398.236,458.488,460.878,128.648,589.526,21.441,0.675519,156.623,223.007,226.553,355.201,21.441,156.158,222.435,224.915,353.563,21.441
chartqa,1792,32,chartqa_val_217,approximated,389.97,450.369,452.689,691.735,1144.424,22.314,0.340757,157.979,224.521,228.051,919.786,22.314,155.748,221.762,224.099,915.834,22.314
chartqa,1792,32,chartqa_val_218,approximated,397.564,458.179,460.465,130.983,591.448,21.83,0.672188,155.423,221.765,224.163,355.146,21.83,155.793,222.655,225.156,356.139,21.83
chartqa,1792,32,chartqa_val_219,approximated,396.788,456.916,459.133,764.346,1223.479,24.656,0.324311,155.392,221.778,224.077,988.423,24.656,156.157,222.74,225.199,989.545,24.656
chartqa,1792,32,chartqa_val_220,approximated,366.062,426.158,429.023,734.023,1163.046,23.678,0.314744,155.779,222.112,224.755,958.778,23.678,156.187,222.162,224.555,958.578,23.678
chartqa,1792,32,chartqa_val_221,approximated,376.697,436.809,439.709,737.434,1177.143,23.788,0.32001,155.031,221.371,224.128,961.562,23.788,156.004,222.047,224.44,961.874,23.788
chartqa,1792,32,chartqa_val_222,approximated,376.351,436.511,439.233,775.144,1214.377,25.005,0.309913,158.036,224.397,227.274,1002.418,25.005,156.615,224.178,227.007,1002.151,25.005
chartqa,1792,32,chartqa_val_223,approximated,388.665,449.161,451.737,359.299,811.036,22.456,0.47922,186.441,252.931,256.585,615.884,22.456,156.707,222.905,226.918,586.217,22.456
chartqa,1792,32,chartqa_val_224,approximated,371.27,431.908,434.196,218.936,653.132,24.326,0.568445,159.349,225.758,228.046,446.982,24.326,156.021,222.383,224.941,443.877,24.326
chartqa,1792,32,chartqa_val_225,approximated,368.889,428.727,431.151,431.377,862.528,23.965,0.427684,155.103,221.322,223.5,654.877,23.965,156.07,222.175,224.648,656.025,23.965
chartqa,1792,32,chartqa_val_226,approximated,402.772,462.619,464.938,721.278,1186.216,23.267,0.339544,154.453,220.574,222.852,944.13,23.267,155.833,222.04,224.349,945.627,23.267
chartqa,1792,32,chartqa_val_227,approximated,370.945,430.681,433.003,723.742,1156.745,23.347,0.32068,154.988,221.269,223.584,947.326,23.347,156.01,222.13,224.438,948.18,23.347
chartqa,1792,32,chartqa_val_228,approximated,389.686,449.645,452.0,146.229,598.229,20.89,0.651399,154.395,220.876,223.281,369.51,20.89,155.925,222.136,224.453,370.682,20.89
chartqa,1792,32,chartqa_val_229,approximated,359.287,419.26,421.507,486.329,907.836,23.158,0.395762,155.204,221.755,224.393,710.722,23.158,156.041,222.322,224.93,711.259,23.158
chartqa,1792,32,chartqa_val_230,approximated,500.856,561.209,563.438,722.531,1285.969,23.307,0.389477,155.435,222.034,224.595,947.126,23.307,156.148,222.136,224.502,947.033,23.307
chartqa,1792,32,chartqa_val_231,approximated,446.696,507.135,509.489,445.456,954.945,22.273,0.467771,155.886,223.844,226.503,671.959,22.273,156.071,222.301,224.743,670.199,22.273
chartqa,1792,32,chartqa_val_232,approximated,400.488,460.547,464.262,720.648,1184.91,23.247,0.33799,157.221,223.605,225.834,946.482,23.247,156.014,222.208,224.47,945.118,23.247
chartqa,1792,32,chartqa_val_233,approximated,374.817,435.203,437.692,759.354,1197.046,24.495,0.313119,154.811,221.46,223.893,983.247,24.495,155.929,222.11,224.375,983.729,24.495
chartqa,1792,32,chartqa_val_234,approximated,393.646,454.36,456.829,727.529,1184.358,23.469,0.332371,159.172,225.396,227.762,955.291,23.469,156.041,222.153,224.665,952.194,23.469
chartqa,1792,32,chartqa_val_235,approximated,392.203,451.991,454.448,730.653,1185.101,23.569,0.330945,157.046,225.393,227.851,958.504,23.569,156.451,222.658,225.696,956.349,23.569
chartqa,1792,32,chartqa_val_236,approximated,369.433,428.923,431.469,173.418,604.887,21.677,0.610747,155.587,222.039,224.663,398.081,21.677,156.101,222.627,225.004,398.422,21.677
chartqa,1792,32,chartqa_val_237,approximated,410.941,470.835,473.565,534.641,1008.206,23.245,0.407596,155.532,221.715,224.093,758.734,23.245,156.086,222.209,224.512,759.153,23.245
chartqa,1792,32,chartqa_val_238,approximated,393.536,453.153,455.684,562.32,1018.004,20.827,0.386576,156.614,225.171,227.423,789.743,20.827,155.904,222.246,224.614,786.934,20.827
chartqa,1792,32,chartqa_val_239,approximated,425.263,485.509,489.354,724.436,1213.79,23.369,0.350359,155.39,221.995,224.532,948.968,23.369,155.871,222.065,224.312,948.748,23.369
chartqa,1792,32,chartqa_val_240,approximated,386.09,446.805,449.39,748.495,1197.885,24.145,0.322309,170.785,237.322,240.932,989.427,24.145,156.188,222.374,225.052,973.547,24.145
chartqa,1792,32,chartqa_val_241,approximated,381.074,441.422,444.091,749.986,1194.077,24.193,0.319137,154.565,221.074,223.479,973.465,24.193,155.808,222.04,224.362,974.348,24.193
chartqa,1792,32,chartqa_val_242,approximated,354.539,414.405,416.732,623.981,1040.713,23.11,0.34067,157.191,225.279,227.919,851.9,23.11,155.801,221.927,224.19,848.171,23.11
chartqa,1792,32,chartqa_val_243,approximated,364.088,423.962,426.353,755.9,1182.253,24.384,0.307962,156.469,223.048,225.3,981.2,24.384,155.943,222.146,224.479,980.379,24.384
chartqa,1792,32,chartqa_val_244,approximated,375.615,435.276,437.679,755.327,1193.006,24.365,0.314848,154.492,223.261,225.474,980.801,24.365,155.718,221.785,224.032,979.359,24.365
chartqa,1792,32,chartqa_val_245,approximated,404.312,464.389,466.793,532.904,999.697,24.223,0.404434,160.363,226.408,228.758,761.662,24.223,155.875,221.844,224.102,757.006,24.223
chartqa,1792,32,chartqa_val_246,approximated,432.611,493.113,495.789,751.615,1247.404,24.246,0.346809,160.291,226.368,228.673,980.288,24.246,156.019,222.054,224.353,975.968,24.246
chartqa,1792,32,chartqa_val_247,approximated,407.151,467.455,470.859,699.512,1170.371,22.565,0.347882,157.132,223.514,225.829,925.341,22.565,155.761,221.681,223.915,923.427,22.565
chartqa,1792,32,chartqa_val_248,approximated,366.859,427.049,429.668,678.251,1107.919,21.879,0.331124,156.256,222.733,225.327,903.578,21.879,156.645,223.123,226.576,904.827,21.879
chartqa,1792,32,chartqa_val_249,approximated,438.757,499.223,501.813,742.792,1244.605,23.961,0.352527,154.561,221.08,223.35,966.142,23.961,156.083,222.896,225.121,967.913,23.961
chartqa,1792,32,chartqa_val_250,approximated,373.88,434.17,436.543,382.518,819.061,23.907,0.456474,157.04,223.7,226.148,608.666,23.907,155.929,222.004,224.221,606.739,23.907
chartqa,1792,32,chartqa_val_251,approximated,408.704,468.892,478.306,739.077,1217.383,23.841,0.335724,155.237,222.406,224.631,963.708,23.841,155.868,222.051,224.444,963.521,23.841
chartqa,1792,32,chartqa_val_252,approximated,372.558,432.934,435.422,157.81,593.232,22.544,0.628013,154.528,220.926,223.495,381.305,22.544,156.097,222.45,225.008,382.818,22.544
chartqa,1792,32,chartqa_val_253,approximated,395.921,456.074,458.571,574.268,1032.839,23.928,0.383333,159.112,380.836,383.612,957.88,23.928,156.024,222.129,224.488,798.756,23.928
chartqa,1792,32,chartqa_val_254,approximated,406.751,467.097,470.512,791.049,1261.561,25.518,0.322419,158.11,224.25,231.346,1022.395,25.518,156.559,223.086,226.805,1017.854,25.518
chartqa,1792,32,chartqa_val_255,approximated,367.499,427.36,429.717,717.663,1147.38,23.15,0.320294,158.387,224.984,228.212,945.875,23.15,155.949,222.057,224.377,942.04,23.15
chartqa,1792,32,chartqa_val_256,approximated,369.744,429.435,431.782,505.082,936.864,24.052,0.394661,154.998,221.14,223.679,728.761,24.052,156.059,222.061,224.374,729.456,24.052
chartqa,1792,32,chartqa_val_257,approximated,408.808,469.087,471.43,689.596,1161.026,22.245,0.352109,157.173,223.813,226.776,916.372,22.245,155.964,222.36,224.637,914.233,22.245
chartqa,1792,32,chartqa_val_258,approximated,396.001,455.956,458.25,301.324,759.574,21.523,0.521346,155.783,222.125,224.802,526.126,21.523,156.02,221.998,224.272,525.596,21.523
chartqa,1792,32,chartqa_val_259,approximated,389.073,448.837,451.357,705.199,1156.556,22.748,0.336406,159.277,225.527,228.23,933.429,22.748,155.958,221.913,224.16,929.359,22.748
chartqa,1792,32,chartqa_val_260,approximated,436.257,496.363,499.812,744.886,1244.698,24.029,0.350492,157.49,223.98,226.905,971.791,24.029,156.18,222.337,224.652,969.538,24.029
chartqa,1792,32,chartqa_val_261,approximated,368.89,428.758,431.14,768.518,1199.658,24.791,0.307496,163.498,231.481,234.181,1002.699,24.791,156.057,222.133,224.382,992.9,24.791
chartqa,1792,32,chartqa_val_262,approximated,402.371,462.221,465.447,768.397,1233.844,24.787,0.326112,155.598,222.328,225.235,993.632,24.787,156.16,222.288,224.558,992.955,24.787
chartqa,1792,32,chartqa_val_263,approximated,397.689,457.515,459.93,802.044,1261.974,25.872,0.315133,165.14,231.858,236.007,1038.051,25.872,155.987,221.963,224.315,1026.359,25.872
chartqa,1792,32,chartqa_val_264,approximated,367.75,427.569,429.958,783.922,1213.88,25.288,0.302954,158.499,225.099,228.186,1012.108,25.288,156.055,222.155,224.464,1008.386,25.288
